Time,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,
84.000000,6.552699e+00,-6.730361e-01,2.819054e-02,-2.719802e+00,3.856586e+00,2.848226e+01,9.562309e-02,1.087225e-02,-7.236721e-03,4.261573e-02,5.479271e-01,-2.087101e-01,3.296878e-01,-6.530711e-02,8.232895e-02,7.724855e-01,3.248237e-01,-1.339998e-01,-5.335075e-01,
85.000000,6.647107e+00,-6.598129e-01,2.093681e-02,-2.686219e+00,4.417801e+00,2.821848e+01,9.314386e-02,1.557797e-02,-7.140935e-03,1.783649e-02,5.702571e-01,-3.054515e-01,3.288995e-01,-6.889634e-02,8.213859e-02,6.823606e-01,2.842646e-01,-2.327967e-01,-6.358125e-01,
86.000000,6.739018e+00,-6.419186e-01,1.407956e-02,-2.688328e+00,4.997740e+00,2.795341e+01,9.070245e-02,2.019146e-02,-6.479826e-03,-2.454817e-02,5.890961e-01,-1.857188e-01,3.280711e-01,-7.245229e-02,8.194867e-02,5.716837e-01,2.365091e-01,-3.256908e-01,-7.183903e-01,
87.000000,6.828687e+00,-6.195858e-01,7.879381e-03,-2.730982e+00,5.587855e+00,2.789566e+01,8.871674e-02,2.439627e-02,-6.003767e-03,-5.628905e-02,5.865234e-01,8.122158e-02,3.272033e-01,-7.597470e-02,8.175919e-02,4.436510e-01,1.831583e-01,-4.097149e-01,-7.789073e-01,
88.000000,6.916568e+00,-5.933111e-01,1.780989e-03,-2.783933e+00,6.153993e+00,2.807920e+01,8.705877e-02,2.806946e-02,-6.323554e-03,-4.014250e-02,5.374571e-01,2.570185e-01,3.262966e-01,-7.946330e-02,8.157015e-02,3.020015e-01,1.259337e-01,-4.821523e-01,-8.157276e-01,
89.000000,7.002688e+00,-5.635628e-01,-4.887199e-03,-2.796487e+00,6.653969e+00,2.834746e+01,8.509752e-02,3.138003e-02,-7.039900e-03,2.016479e-02,4.606791e-01,2.542747e-01,3.253516e-01,-8.291787e-02,8.138155e-02,1.508865e-01,6.661646e-02,-5.406171e-01,-8.279411e-01,
90.000000,7.086583e+00,-5.306439e-01,-1.232951e-02,-2.740528e+00,7.077286e+00,2.857080e+01,8.260850e-02,3.440578e-02,-7.866054e-03,9.181636e-02,3.879518e-01,1.918493e-01,3.243688e-01,-8.633816e-02,8.119338e-02,-5.255346e-03,7.004996e-03,-5.831410e-01,-8.153766e-01,
91.000000,7.167789e+00,-4.948887e-01,-2.071882e-02,-2.614715e+00,7.435300e+00,2.874420e+01,7.976037e-02,3.702770e-02,-8.976838e-03,1.586517e-01,3.310627e-01,1.632762e-01,3.233489e-01,-8.972398e-02,8.100565e-02,-1.618250e-01,-5.114499e-02,-6.082338e-01,-7.786068e-01,
92.000000,7.246075e+00,-4.568174e-01,-3.049029e-02,-2.425410e+00,7.747325e+00,2.891529e+01,7.681049e-02,3.913103e-02,-1.055187e-02,2.200486e-01,2.924577e-01,1.780444e-01,3.222924e-01,-9.307508e-02,8.081835e-02,-3.137718e-01,-1.060246e-01,-6.149203e-01,-7.191467e-01,
93.000000,7.321438e+00,-4.169085e-01,-4.203727e-02,-2.176550e+00,8.029941e+00,2.911385e+01,7.391239e-02,4.070133e-02,-1.253466e-02,2.777582e-01,2.722441e-01,2.188016e-01,3.212000e-01,-9.639129e-02,8.063148e-02,-4.570849e-01,-1.562864e-01,-6.029233e-01,-6.388557e-01,
94.000000,7.393990e+00,-3.756478e-01,-5.556873e-02,-1.872332e+00,8.300329e+00,2.935233e+01,7.118480e-02,4.182778e-02,-1.454051e-02,3.308852e-01,2.682434e-01,2.587207e-01,3.200721e-01,-9.967242e-02,8.044505e-02,-5.875470e-01,-2.006065e-01,-5.724184e-01,-5.402782e-01,
95.000000,7.463939e+00,-3.333433e-01,-7.063202e-02,-1.522011e+00,8.568657e+00,2.961690e+01,6.870783e-02,4.277822e-02,-1.562908e-02,3.703591e-01,2.686998e-01,2.712370e-01,3.189094e-01,-1.029183e-01,8.025905e-02,-7.013010e-01,-2.378699e-01,-5.241538e-01,-4.264821e-01,
96.000000,7.531581e+00,-2.899569e-01,-8.567886e-02,-1.148839e+00,8.826609e+00,2.987715e+01,6.656635e-02,4.398596e-02,-1.451502e-02,3.768684e-01,2.479288e-01,2.497556e-01,3.177124e-01,-1.061288e-01,8.007347e-02,-7.949772e-01,-2.672136e-01,-4.594211e-01,-3.009679e-01,
97.000000,7.597328e+00,-2.451685e-01,-9.855299e-02,-7.904740e-01,9.044991e+00,3.010805e+01,6.491735e-02,4.558770e-02,-1.125684e-02,3.405369e-01,1.894498e-01,2.122262e-01,3.164816e-01,-1.093036e-01,7.988833e-02,-8.657910e-01,-2.880209e-01,-3.800414e-01,-1.675433e-01,
98.000000,7.661678e+00,-1.988396e-01,-1.081219e-01,-4.787544e-01,9.195412e+00,3.029893e+01,6.377328e-02,4.707523e-02,-7.873929e-03,2.831841e-01,1.116396e-01,1.696461e-01,3.152178e-01,-1.124428e-01,7.970361e-02,-9.116273e-01,-2.999503e-01,-2.882965e-01,-3.021729e-02,
99.000000,7.725058e+00,-1.511961e-01,-1.146035e-01,-2.272617e-01,9.266267e+00,3.044312e+01,6.298075e-02,4.822022e-02,-5.074144e-03,2.198670e-01,3.008885e-02,1.189032e-01,3.139213e-01,-1.155460e-01,7.951933e-02,-9.311030e-01,-3.029333e-01,-1.868635e-01,1.069238e-01,
100.000000,7.787765e+00,-1.026140e-01,-1.186473e-01,-3.955851e-02,9.255540e+00,3.053543e+01,6.242662e-02,4.895452e-02,-2.995115e-03,1.555432e-01,-5.154742e-02,6.570073e-02,3.125929e-01,-1.186133e-01,7.933546e-02,-9.236075e-01,-2.971670e-01,-7.873478e-02,2.398396e-01,
101.000000,7.849993e+00,-5.349983e-02,-1.209311e-01,8.437882e-02,9.163411e+00,3.057893e+01,6.202740e-02,4.928294e-02,-1.557696e-03,9.231096e-02,-1.327009e-01,2.112870e-02,3.112330e-01,-1.216444e-01,7.915203e-02,-8.893138e-01,-2.830950e-01,3.288590e-02,3.646677e-01,
102.000000,7.911871e+00,-4.205116e-03,-1.219508e-01,1.465123e-01,8.991549e+00,3.058717e+01,6.173878e-02,4.927639e-02,-5.023289e-04,3.255312e-02,-2.103055e-01,-1.319532e-03,3.098422e-01,-1.246393e-01,7.896901e-02,-8.290656e-01,-2.612927e-01,1.448649e-01,4.779950e-01,
103.000000,7.973508e+00,4.495583e-02,-1.219588e-01,1.528138e-01,8.747016e+00,3.059129e+01,6.154582e-02,4.902292e-02,4.933157e-04,-1.875954e-02,-2.771818e-01,1.423540e-02,3.084210e-01,-1.275979e-01,7.878642e-02,-7.446066e-01,-2.327123e-01,2.535973e-01,5.763576e-01,
104.000000,8.035026e+00,9.376551e-02,-1.209095e-01,1.139927e-01,8.444564e+00,3.063380e+01,6.151122e-02,4.857797e-02,1.622866e-03,-5.749644e-02,-3.255128e-01,7.554267e-02,3.069701e-01,-1.305200e-01,7.860425e-02,-6.383710e-01,-1.984135e-01,3.557711e-01,6.569968e-01,
105.000000,8.096659e+00,1.420307e-01,-1.186642e-01,4.266828e-02,8.106288e+00,3.075951e+01,6.175868e-02,4.795016e-02,2.868789e-03,-8.503514e-02,-3.507543e-01,1.762928e-01,3.054900e-01,-1.334056e-01,7.842251e-02,-5.135945e-01,-1.596380e-01,4.481460e-01,7.176464e-01,
106.000000,8.158730e+00,1.895750e-01,-1.151727e-01,-5.336070e-02,7.754736e+00,3.099551e+01,6.238768e-02,4.713634e-02,4.113684e-03,-1.069886e-01,-3.520814e-01,2.957921e-01,3.039812e-01,-1.362546e-01,7.824118e-02,-3.737443e-01,-1.176140e-01,5.280227e-01,7.568358e-01,
107.000000,8.221639e+00,2.362226e-01,-1.104653e-01,-1.721234e-01,7.412017e+00,3.134169e+01,6.343581e-02,4.615730e-02,5.300446e-03,-1.305841e-01,-3.331733e-01,3.962081e-01,3.024444e-01,-1.390670e-01,7.806027e-02,-2.228320e-01,-7.368133e-02,5.928956e-01,7.736475e-01,
108.000000,8.285776e+00,2.818219e-01,-1.045783e-01,-3.183293e-01,7.093341e+00,3.176419e+01,6.484096e-02,4.503982e-02,6.473859e-03,-1.619226e-01,-3.040969e-01,4.482426e-01,3.008799e-01,-1.418426e-01,7.787979e-02,-6.521177e-02,-2.916384e-02,6.407358e-01,7.677927e-01,
109.000000,8.351462e+00,3.262472e-01,-9.747691e-02,-5.004672e-01,6.808175e+00,3.221652e+01,6.653365e-02,4.380988e-02,7.730491e-03,-2.024443e-01,-2.661190e-01,4.560971e-01,2.992884e-01,-1.445815e-01,7.769971e-02,9.458062e-02,1.464056e-02,6.700068e-01,7.396583e-01,
110.000000,8.418953e+00,3.694021e-01,-8.899049e-02,-7.269814e-01,6.568190e+00,3.267362e+01,6.844969e-02,4.249912e-02,9.245547e-03,-2.506373e-01,-2.137130e-01,4.582543e-01,2.976705e-01,-1.472835e-01,7.752006e-02,2.519559e-01,5.649827e-02,6.797129e-01,6.902840e-01,
111.000000,8.488439e+00,4.111909e-01,-7.884401e-02,-1.002164e+00,6.384861e+00,3.314637e+01,7.052532e-02,4.107662e-02,1.104858e-02,-2.996723e-01,-1.529678e-01,4.874938e-01,2.960266e-01,-1.499486e-01,7.734082e-02,4.024016e-01,9.527852e-02,6.694381e-01,6.213169e-01,
112.000000,8.560088e+00,4.514182e-01,-6.698364e-02,-1.319908e+00,6.254682e+00,3.365561e+01,7.277342e-02,3.937352e-02,1.266519e-02,-3.355789e-01,-1.077194e-01,5.309598e-01,2.943573e-01,-1.525769e-01,7.716199e-02,5.416130e-01,1.299832e-01,6.393592e-01,5.349561e-01,
113.000000,8.634120e+00,4.896854e-01,-5.401630e-02,-1.658859e+00,6.148836e+00,3.419952e+01,7.529438e-02,3.715481e-02,1.325557e-02,-3.419553e-01,-1.044831e-01,5.565135e-01,2.926631e-01,-1.551683e-01,7.698358e-02,6.656161e-01,1.597714e-01,5.902419e-01,4.338804e-01,
114.000000,8.710857e+00,5.254564e-01,-4.109962e-02,-1.986802e+00,6.022158e+00,3.474920e+01,7.818389e-02,3.438238e-02,1.256771e-02,-3.136107e-01,-1.493348e-01,5.423051e-01,2.909445e-01,-1.577227e-01,7.680558e-02,7.708815e-01,1.839788e-01,5.234188e-01,3.211637e-01,
115.000000,8.790668e+00,5.582709e-01,-2.918740e-02,-2.274456e+00,5.833193e+00,3.526014e+01,8.144215e-02,3.124385e-02,1.125545e-02,-2.615432e-01,-2.288106e-01,4.791005e-01,2.892022e-01,-1.602402e-01,7.662799e-02,8.544241e-01,2.021300e-01,4.407502e-01,2.001803e-01,
116.000000,8.873868e+00,5.878433e-01,-1.854664e-02,-2.506146e+00,5.561350e+00,3.569388e+01,8.496055e-02,2.789894e-02,1.003045e-02,-2.018646e-01,-3.146762e-01,3.884568e-01,2.874365e-01,-1.627208e-01,7.645082e-02,9.138862e-01,2.139457e-01,3.445698e-01,7.450193e-02,
117.000000,8.960595e+00,6.139791e-01,-8.949701e-03,-2.680817e+00,5.215718e+00,3.604909e+01,8.848933e-02,2.436985e-02,9.167286e-03,-1.476012e-01,-3.761264e-01,3.226726e-01,2.856481e-01,-1.651645e-01,7.627405e-02,9.476027e-01,2.193428e-01,2.376153e-01,-5.220855e-02,
118.000000,9.050700e+00,6.364589e-01,-1.066647e-04,-2.805286e+00,4.827511e+00,3.636794e+01,9.171418e-02,2.058565e-02,8.519634e-03,-1.014011e-01,-3.997353e-01,3.158554e-01,2.838374e-01,-1.675712e-01,7.609769e-02,9.546451e-01,2.184289e-01,1.229481e-01,-1.763047e-01,
119.000000,9.143765e+00,6.550055e-01,8.101202e-03,-2.884411e+00,4.435309e+00,3.670511e+01,9.440807e-02,1.650316e-02,7.895648e-03,-5.679732e-02,-3.841127e-01,3.589712e-01,2.820050e-01,-1.699411e-01,7.592174e-02,9.348439e-01,2.114913e-01,3.862731e-03,-2.942620e-01,
120.000000,9.239217e+00,6.693310e-01,1.567267e-02,-2.916173e+00,4.075099e+00,3.709489e+01,9.648539e-02,1.214382e-02,7.247055e-03,-6.587800e-03,-3.359046e-01,4.205614e-01,2.801513e-01,-1.722741e-01,7.574620e-02,8.887900e-01,1.989806e-01,-1.162096e-01,-4.027777e-01,
121.000000,9.336430e+00,6.791789e-01,2.258011e-02,-2.893481e+00,3.772798e+00,3.754274e+01,9.793007e-02,7.548144e-03,6.566874e-03,5.211428e-02,-2.685015e-01,4.748892e-01,2.782769e-01,-1.745703e-01,7.557106e-02,8.178126e-01,1.814906e-01,-2.338019e-01,-4.988629e-01,
122.000000,9.434745e+00,6.843211e-01,2.874016e-02,-2.808757e+00,3.542255e+00,3.804007e+01,9.868626e-02,2.732155e-03,5.748874e-03,1.174215e-01,-1.924816e-01,5.197003e-01,2.763823e-01,-1.768298e-01,7.539632e-02,7.239382e-01,1.597341e-01,-3.455130e-01,-5.799239e-01,
123.000000,9.533429e+00,6.845395e-01,3.390940e-02,-2.657160e+00,3.391556e+00,3.858389e+01,9.866623e-02,-2.299312e-03,4.581070e-03,1.858009e-01,-1.087331e-01,5.681295e-01,2.744679e-01,-1.790525e-01,7.522199e-02,6.098311e-01,1.345176e-01,-4.481034e-01,-6.438289e-01,
124.000000,9.631685e+00,6.796393e-01,3.765074e-02,-2.437528e+00,3.330037e+00,3.917963e+01,9.782933e-02,-7.503445e-03,2.891278e-03,2.533960e-01,-1.412451e-02,6.234005e-01,2.725343e-01,-1.812385e-01,7.504807e-02,4.787084e-01,1.067100e-01,-5.385970e-01,-6.889657e-01,
125.000000,9.728764e+00,6.695161e-01,3.951993e-02,-2.153676e+00,3.362896e+00,3.982904e+01,9.624145e-02,-1.272299e-02,8.423030e-04,3.121336e-01,7.703098e-02,6.736729e-01,2.705820e-01,-1.833879e-01,7.487454e-02,3.340436e-01,7.712090e-02,-6.145214e-01,-7.142426e-01,
126.000000,9.823972e+00,6.543328e-01,3.952469e-02,-1.822236e+00,3.472712e+00,4.051847e+01,9.412823e-02,-1.758088e-02,-7.234916e-04,3.473905e-01,1.389629e-01,7.011073e-01,2.686114e-01,-1.855007e-01,7.470142e-02,1.800949e-01,4.675799e-02,-6.734402e-01,-7.191516e-01,
127.000000,9.916940e+00,6.346265e-01,3.861530e-02,-1.472252e+00,3.630352e+00,4.120922e+01,9.179120e-02,-2.176585e-02,-9.611375e-04,3.494082e-01,1.742133e-01,6.744744e-01,2.666230e-01,-1.875771e-01,7.452870e-02,2.117271e-02,1.652688e-02,-7.136338e-01,-7.038196e-01,
128.000000,1.000756e+01,6.110516e-01,3.810375e-02,-1.135802e+00,3.805708e+00,4.185845e+01,8.942979e-02,-2.527588e-02,1.534392e-04,3.183170e-01,1.720871e-01,6.153970e-01,2.646173e-01,-1.896171e-01,7.435638e-02,-1.385419e-01,-1.277054e-02,-7.339638e-01,-6.688985e-01,
129.000000,1.009584e+01,5.841826e-01,3.902024e-02,-8.401296e-01,3.960134e+00,4.244478e+01,8.710348e-02,-2.840283e-02,1.747960e-03,2.707126e-01,1.338008e-01,5.507651e-01,2.625948e-01,-1.916207e-01,7.418445e-02,-2.944853e-01,-4.033593e-02,-7.337140e-01,-6.155977e-01,
130.000000,1.018179e+01,5.542984e-01,4.151295e-02,-5.946324e-01,4.064163e+00,4.296786e+01,8.471693e-02,-3.143889e-02,2.881904e-03,2.264632e-01,8.055298e-02,4.872912e-01,2.605559e-01,-1.935882e-01,7.401292e-02,-4.423603e-01,-6.548278e-02,-7.128028e-01,-5.456086e-01,
131.000000,1.026525e+01,5.213797e-01,4.471909e-02,-3.870081e-01,4.120414e+00,4.342544e+01,8.213920e-02,-3.422347e-02,3.867308e-03,1.829467e-01,3.827578e-02,4.193309e-01,2.585012e-01,-1.955195e-01,7.384179e-02,-5.781496e-01,-8.759944e-02,-6.717662e-01,-4.611017e-01,
132.000000,1.034610e+01,4.858179e-01,4.882564e-02,-2.256571e-01,4.139906e+00,4.382446e+01,7.955276e-02,-3.687663e-02,4.249780e-03,1.395934e-01,1.192533e-03,3.844890e-01,2.564311e-01,-1.974147e-01,7.367106e-02,-6.982012e-01,-1.061947e-01,-6.116840e-01,-3.646045e-01,
133.000000,1.042436e+01,4.477028e-01,5.311680e-02,-1.084498e-01,4.121994e+00,4.419721e+01,7.698447e-02,-3.931891e-02,4.264123e-03,9.454925e-02,-3.766413e-02,3.636341e-01,2.543460e-01,-1.992741e-01,7.350072e-02,-7.992547e-01,-1.209642e-01,-5.342176e-01,-2.589512e-01,
134.000000,1.050011e+01,4.072666e-01,5.727416e-02,-3.743422e-02,4.061637e+00,4.454837e+01,7.453214e-02,-4.150986e-02,4.016250e-03,4.701214e-02,-8.450104e-02,3.363376e-01,2.522464e-01,-2.010976e-01,7.333077e-02,-8.786336e-01,-1.316938e-01,-4.414893e-01,-1.471902e-01,
135.000000,1.057347e+01,3.647790e-01,6.112004e-02,-1.568783e-02,3.950197e+00,4.486109e+01,7.220931e-02,-4.341635e-02,3.662679e-03,-4.165020e-03,-1.398554e-01,2.846931e-01,2.501328e-01,-2.028854e-01,7.316122e-02,-9.342625e-01,-1.383080e-01,-3.360399e-01,-3.248222e-02,
136.000000,1.064458e+01,3.205507e-01,6.464915e-02,-4.772286e-02,3.779625e+00,4.511098e+01,7.002797e-02,-4.498142e-02,3.421819e-03,-6.088704e-02,-2.024919e-01,2.114681e-01,2.480056e-01,-2.046377e-01,7.299206e-02,-9.647245e-01,-1.408546e-01,-2.207623e-01,8.197915e-02,
137.000000,1.071356e+01,2.749623e-01,6.812458e-02,-1.400176e-01,3.542534e+00,4.528031e+01,6.795595e-02,-4.612100e-02,3.613648e-03,-1.249536e-01,-2.730766e-01,1.251957e-01,2.458653e-01,-2.063545e-01,7.282329e-02,-9.692922e-01,-1.394988e-01,-9.881580e-02,1.930583e-01,
138.000000,1.078049e+01,2.284989e-01,7.215991e-02,-2.981417e-01,3.229570e+00,4.535702e+01,6.592832e-02,-4.672191e-02,4.574777e-03,-1.927725e-01,-3.545334e-01,2.685857e-02,2.437122e-01,-2.080360e-01,7.265491e-02,-9.479789e-01,-1.345166e-01,2.646212e-02,2.977757e-01,
139.000000,1.084540e+01,1.817015e-01,7.748105e-02,-5.192378e-01,2.831275e+00,4.532722e+01,6.388624e-02,-4.676591e-02,6.241971e-03,-2.493524e-01,-4.444586e-01,-8.925302e-02,2.415469e-01,-2.096823e-01,7.248692e-02,-9.014255e-01,-1.262674e-01,1.516628e-01,3.933538e-01,
140.000000,1.090831e+01,1.349622e-01,8.417914e-02,-7.763600e-01,2.349864e+00,4.517373e+01,6.192186e-02,-4.663624e-02,7.208959e-03,-2.612175e-01,-5.184412e-01,-2.206531e-01,2.393697e-01,-2.112935e-01,7.231931e-02,-8.309826e-01,-1.151888e-01,2.733729e-01,4.773305e-01,
141.000000,1.096947e+01,8.824909e-02,9.103414e-02,-1.023255e+00,1.809677e+00,4.489212e+01,6.041824e-02,-4.676539e-02,6.370762e-03,-2.248848e-01,-5.588683e-01,-3.449475e-01,2.371812e-01,-2.128698e-01,7.215210e-02,-7.386196e-01,-1.017739e-01,3.882910e-01,5.475986e-01,
142.000000,1.102944e+01,4.130558e-02,9.636203e-02,-1.220309e+00,1.240681e+00,4.451294e+01,5.966945e-02,-4.721716e-02,3.898871e-03,-1.642096e-01,-5.722921e-01,-4.096596e-01,2.349816e-01,-2.144114e-01,7.198527e-02,-6.268446e-01,-8.655396e-02,4.932961e-01,6.024311e-01,
143.000000,1.108904e+01,-6.079964e-03,9.903175e-02,-1.360131e+00,6.596786e-01,4.412699e+01,5.961027e-02,-4.747895e-02,1.579623e-03,-1.186264e-01,-5.932752e-01,-3.395225e-01,2.327715e-01,-2.159183e-01,7.181883e-02,-4.986934e-01,-7.008528e-02,5.855519e-01,6.405667e-01,
144.000000,1.114898e+01,-5.362325e-02,9.953125e-02,-1.464927e+00,5.712240e-02,4.387644e+01,6.037176e-02,-4.756827e-02,-5.392206e-04,-9.310228e-02,-6.113245e-01,-1.448630e-01,2.305512e-01,-2.173908e-01,7.165277e-02,-3.576133e-01,-5.292380e-02,6.625837e-01,6.612260e-01,
145.000000,1.120986e+01,-1.009468e-01,9.866347e-02,-1.562697e+00,-5.535722e-01,4.380783e+01,6.141898e-02,-4.695051e-02,-8.761591e-04,-1.093355e-01,-6.054741e-01,-1.204072e-02,2.283211e-01,-2.188290e-01,7.148710e-02,-2.073301e-01,-3.561519e-02,7.223000e-01,6.640655e-01,
146.000000,1.127180e+01,-1.473306e-01,9.818148e-02,-1.691927e+00,-1.154317e+00,4.380226e+01,6.244358e-02,-4.574349e-02,2.498806e-05,-1.513242e-01,-5.989366e-01,-3.087840e-02,2.260817e-01,-2.202331e-01,7.132181e-02,-5.182670e-02,-1.866378e-02,7.631208e-01,6.492852e-01,
147.000000,1.133470e+01,-1.923148e-01,9.881027e-02,-1.868638e+00,-1.758704e+00,4.368856e+01,6.332650e-02,-4.417965e-02,1.219020e-03,-2.035706e-01,-6.129677e-01,-2.171827e-01,2.238334e-01,-2.216032e-01,7.115690e-02,1.048369e-01,-2.529724e-03,7.839717e-01,6.175372e-01,
148.000000,1.139839e+01,-2.356709e-01,1.003468e-01,-2.099315e+00,-2.384529e+00,4.336877e+01,6.402189e-02,-4.256682e-02,1.577969e-03,-2.558656e-01,-6.396764e-01,-3.976007e-01,2.215766e-01,-2.229395e-01,7.099237e-02,2.586125e-01,1.238364e-02,7.843059e-01,5.699047e-01,
149.000000,1.146274e+01,-2.776618e-01,1.010707e-01,-2.364586e+00,-3.030188e+00,4.299101e+01,6.471737e-02,-4.157853e-02,-6.862784e-04,-2.608580e-01,-6.415710e-01,-2.991912e-01,2.193115e-01,-2.242421e-01,7.082823e-02,4.055650e-01,2.574029e-02,7.641215e-01,5.078719e-01,
150.000000,1.152801e+01,-3.190331e-01,9.846876e-02,-2.589087e+00,-3.638364e+00,4.281017e+01,6.593938e-02,-4.113036e-02,-4.355599e-03,-1.800151e-01,-5.681953e-01,-6.358053e-02,2.170388e-01,-2.255114e-01,7.066446e-02,5.419722e-01,3.727787e-02,7.239548e-01,4.332746e-01,
151.000000,1.159486e+01,-3.597947e-01,9.277697e-02,-2.720961e+00,-4.165004e+00,4.283850e+01,6.784463e-02,-4.029112e-02,-6.789149e-03,-8.798130e-02,-4.915102e-01,1.113122e-01,2.147586e-01,-2.267473e-01,7.050107e-02,6.644191e-01,4.681146e-02,6.648629e-01,3.482447e-01,
152.000000,1.166382e+01,-3.994361e-01,8.526077e-02,-2.771236e+00,-4.633038e+00,4.301701e+01,7.010873e-02,-3.891344e-02,-8.106091e-03,-1.538577e-02,-4.510359e-01,2.402894e-01,2.124715e-01,-2.279502e-01,7.033806e-02,7.698845e-01,5.423516e-02,5.883921e-01,2.551463e-01,
153.000000,1.173515e+01,-4.375076e-01,7.670241e-02,-2.754253e+00,-5.080374e+00,4.330848e+01,7.258874e-02,-3.717995e-02,-8.963494e-03,4.901417e-02,-4.504063e-01,3.349451e-01,2.101777e-01,-2.291202e-01,7.017543e-02,8.558072e-01,5.951943e-02,4.965280e-01,1.565075e-01,
154.000000,1.180906e+01,-4.737471e-01,6.727271e-02,-2.670422e+00,-5.549079e+00,4.366111e+01,7.527742e-02,-3.528490e-02,-9.956144e-03,1.207664e-01,-4.953506e-01,3.534169e-01,2.078777e-01,-2.302575e-01,7.001317e-02,9.201450e-01,6.270678e-02,3.916407e-01,5.495143e-02,
155.000000,1.188583e+01,-5.080818e-01,5.652071e-02,-2.510090e+00,-6.083298e+00,4.398625e+01,7.829548e-02,-3.338002e-02,-1.165014e-02,2.017105e-01,-5.803575e-01,2.808116e-01,2.055718e-01,-2.313623e-01,6.985129e-02,9.614460e-01,6.390906e-02,2.764309e-01,-4.687599e-02,
156.000000,1.196576e+01,-5.404076e-01,4.393931e-02,-2.278803e+00,-6.701799e+00,4.423705e+01,8.160198e-02,-3.119378e-02,-1.344516e-02,2.528786e-01,-6.501137e-01,2.342797e-01,2.032604e-01,-2.324347e-01,6.968978e-02,9.787816e-01,6.328927e-02,1.538189e-01,-1.463686e-01,
157.000000,1.204895e+01,-5.700918e-01,3.047575e-02,-2.031856e+00,-7.354674e+00,4.450721e+01,8.473207e-02,-2.800197e-02,-1.309948e-02,2.293265e-01,-6.436337e-01,3.219201e-01,2.009439e-01,-2.334751e-01,6.952864e-02,9.718923e-01,6.106556e-02,2.692582e-02,-2.410344e-01,
158.000000,1.213506e+01,-5.961795e-01,1.825048e-02,-1.825403e+00,-7.985705e+00,4.483029e+01,8.740532e-02,-2.409304e-02,-1.120529e-02,1.834979e-01,-6.190820e-01,2.915085e-01,1.986225e-01,-2.344835e-01,6.936788e-02,9.411072e-01,5.749176e-02,-1.010486e-01,-3.285498e-01,
159.000000,1.222359e+01,-6.182189e-01,8.015390e-03,-1.660753e+00,-8.596815e+00,4.505309e+01,8.958025e-02,-1.996473e-02,-9.313159e-03,1.484336e-01,-6.057675e-01,1.370267e-01,1.962967e-01,-2.354602e-01,6.920749e-02,8.873457e-01,5.284856e-02,-2.268985e-01,-4.068265e-01,
160.000000,1.231404e+01,-6.361304e-01,-6.587218e-04,-1.523759e+00,-9.201207e+00,4.510511e+01,9.122353e-02,-1.587551e-02,-8.193702e-03,1.284670e-01,-6.045619e-01,-3.290741e-02,1.939667e-01,-2.364054e-01,6.904747e-02,8.120755e-01,4.743123e-02,-3.474934e-01,-4.740457e-01,
161.000000,1.240590e+01,-6.500499e-01,-8.783138e-03,-1.394198e+00,-9.801413e+00,4.498522e+01,9.243758e-02,-1.201339e-02,-8.284077e-03,1.363156e-01,-5.926851e-01,-2.072522e-01,1.916330e-01,-2.373193e-01,6.888782e-02,7.172746e-01,4.153807e-02,-4.598553e-01,-5.287056e-01,
162.000000,1.249886e+01,-6.602210e-01,-1.752421e-02,-1.240978e+00,-1.037921e+01,4.467525e+01,9.346465e-02,-8.356455e-03,-9.329760e-03,1.747880e-01,-5.593015e-01,-4.217899e-01,1.892959e-01,-2.382021e-01,6.872854e-02,6.053771e-01,3.545931e-02,-5.612337e-01,-5.696532e-01,
163.000000,1.259279e+01,-6.667400e-01,-2.743317e-02,-1.042985e+00,-1.091593e+01,4.411578e+01,9.438197e-02,-4.658953e-03,-1.044415e-02,2.212910e-01,-5.127287e-01,-7.053722e-01,1.869556e-01,-2.390541e-01,6.856963e-02,4.791980e-01,2.946751e-02,-6.491680e-01,-5.960981e-01,
164.000000,1.268753e+01,-6.694048e-01,-3.802675e-02,-8.047169e-01,-1.141339e+01,4.331710e+01,9.502565e-02,-6.092721e-04,-1.057023e-02,2.529076e-01,-4.890344e-01,-8.518576e-01,1.846126e-01,-2.398754e-01,6.841108e-02,3.418622e-01,2.380722e-02,-7.215451e-01,-6.076263e-01,
165.000000,1.278274e+01,-6.678055e-01,-4.810832e-02,-5.413680e-01,-1.189737e+01,4.248791e+01,9.534970e-02,3.888819e-03,-9.343615e-03,2.714277e-01,-4.766480e-01,-7.818034e-01,1.822671e-01,-2.406662e-01,6.825291e-02,1.967242e-01,1.868783e-02,-7.766509e-01,-6.042043e-01,
166.000000,1.287812e+01,-6.614355e-01,-5.618840e-02,-2.807763e-01,-1.233433e+01,4.170444e+01,9.534788e-02,8.932180e-03,-6.609879e-03,2.397585e-01,-3.827356e-01,-8.068272e-01,1.799195e-01,-2.414268e-01,6.809509e-02,4.728170e-02,1.427654e-02,-8.132026e-01,-5.861644e-01,
